10022,202003,1585245632112
13584,202003,1585246248266
926,201712,1514485840000
2516,201712,1512677391000
4432,202003,1585246226016
12255,202003,1585246210013
10873,202002,1582784960218
4552,201712,1514489592000
3513,201711,1511207696000
13691,202003,1585246248266
4320,201711,1511919849000
10223,202002,1582784960218
14023,202003,1585246226188
12116,202003,1585246132587
4776,202003,1585246130984
11450,202002,1582784960218
13308,201911,1573741623705
6051,202003,1585246354912
2241,201703,1488848462000
3454,201712,1514489592000
1875,201712,1514601335000
3597,202003,1585246230719
3241,201712,1512677391000
3621,201712,1514489592000
301,202003,1585245619977
11225,202002,1582784960218
10003,202003,1585245686925
4187,201909,1569713490718
5366,202003,1585246139392
10661,202002,1582784960218
3787,201712,1514492923000
1668,202003,1585245704984
2785,202003,1585245656440
9921,202003,1585245624237
11443,202002,1582784960218
13120,202003,1585246248392
12142,202003,1585246132587
3143,201712,1512677391000
10614,202002,1582784960218
6141,202003,1585246354912
12324,201905,1556684074071
10216,202002,1582784960218
261,202003,1585245620105
3817,201712,1514489592000
2783,202003,1585245635581
13123,202003,1585246248297
1826,202003,1585245724081
12041,202003,1585246174720
3466,201711,1511207696000
11526,202003,1585245702187
13181,202003,1585246135908
11689,202003,1584580873871
1877,201712,1514601335000
12126,202003,1585246132587
13209,202003,1585246103635
5135,202003,1585246165766
12803,202003,1585246248336
3737,201712,1514489592000
1824,202003,1585245704772
12167,202003,1585246165108
16799,202003,1584605214579
10062,202003,1585203304780
3588,202003,1585246196657
15919,202003,1584605214584
1555,202001,1580089457231
13966,202003,1585246135828
12419,202003,1585246196954
4356,201712,1514489592000
3521,202003,1585246230204
13606,202003,1585246248276
3795,202003,1585246131203
7623,201609,1474512439000
9966,202003,1585245624237
610,201712,1513136976000
1746,201712,1514601335000
2752,201712,1512677391000
10705,202002,1582784960218
10624,202002,1582784960218
10860,202002,1582784960218
3942,201712,1514489592000
3635,201712,1514489592000
10894,202002,1582784960218
11400,202003,1585246189364
11852,202003,1585246196866
10585,202002,1582784960218
9988,202003,1585245644269
10320,202003,1585246242515
4210,201711,1511471157000
3198,201704,1492390299000
3965,202003,1585246152578
11336,202003,1585246161978
3011,202003,1585245661581
12495,202003,1585246196954
13612,202003,1585246248276
13128,202003,1585246248278
9892,202003,1585245624237
2277,201712,1512677391000
5321,202003,1585246165766
13315,201911,1573741623716
2658,201702,1487545694000
2104,202003,1585245634581
10104,202003,1585246249391
5390,201712,1514489592000
167,202003,1585245620050
2938,202003,1585245634581
5077,202003,1585246226016
10564,202002,1582784960218
4312,202003,1585246230579
4630,202003,1585246130984
15074,202003,1585246242392
11428,202002,1582784960218
3591,201712,1514489592000
2755,201704,1492390328000
13055,202003,1585246248355
10555,202002,1582784960218
12070,202003,1585246200553
13721,202003,1585246248271
2798,201712,1512677391000
73,201712,1514485558000
1705,201712,1514601335000
11657,202003,1585245702184
13289,202003,1585246248429
12152,202003,1585246132563
7286,202003,1585246384911
5305,202003,1585246165625
397,202003,1585245577265
10697,202002,1582784960218
3128,201712,1512677391000
1563,201712,1514601335000
4125,202003,1585246225891
11834,202003,1585246168154
168,202003,1585245620050
5562,201712,1514302128000
4300,201909,1569713490718
4358,201712,1514489592000
142,202003,1585245653084
1937,201708,1503039640000
10683,202002,1582784960218
12065,202003,1585246193820
2441,202003,1585245632112
3976,202003,1585246136001
668,201712,1513136975000
11552,202003,1585245877836
11248,202003,1585246219421
6386,201705,1495567273000
10215,202002,1582784960218
4106,201712,1514489592000
595,202003,1585245577265
11177,202002,1582784960218
12490,202003,1585246196954
1543,201712,1514601335000
1611,202001,1580089457231
2733,202003,1585245626003
2539,201612,1482975267000
9947,202003,1585245624237
3595,202003,1585246226016
3476,201712,1514489592000
12442,202003,1585246174790
11887,202003,1585246196866
1583,202003,1585245706177
11881,202003,1585246196866
10938,202003,1585246219425
10450,202002,1582784960218
13740,202003,1585246248281
12431,202003,1585246196971
3701,202003,1585246226250
12815,202003,1585246248336
10443,202002,1582784960218
11289,202003,1585246219381
11107,202003,1585246222464
10479,202002,1582784960218
14128,202003,1585245607243
2369,201611,1479430071000
4168,201711,1511471157000
4622,201712,1514489592000
10410,202002,1582784960218
4074,201712,1514489592000
3964,201711,1511471157000
4692,201712,1514489592000
3786,202003,1585246105720
4254,201712,1514489592000
2131,201712,1513879366000
13946,202003,1585246168194
10355,202003,1585246196884
11815,202003,1585246168166
8669,202003,1585246324899
2970,201712,1512677391000
4088,202003,1585246199063
12250,202003,1585246193774
1263,201712,1514485531000
11433,202002,1582784960218
11176,202002,1582784960218
2857,201712,1512677391000
2412,201712,1513623232000
172,202003,1585245619977
9969,202003,1585245624237
10007,202003,1585245632112
2744,202003,1585245632128
4971,201712,1514489592000
2882,201609,1472752620000
10028,202003,1585245632128
6010,201711,1511722913000
10872,202002,1582784960218
10183,202003,1585246249387
2485,202003,1585245632112
6427,201712,1514302128000
4579,202003,1585246139173
10995,202002,1582784960218
10557,202002,1582784960218
11038,202003,1585246219431
10500,202002,1582784960218
249,202003,1585245620050
9933,202003,1585245624237
12479,202003,1585246196954
230,201712,1514487600000
11064,202003,1585246219431
11452,202002,1582784960218
4765,201712,1514489592000
2073,201712,1512677391000
9954,202003,1585245630862
2166,201712,1512677391000
10478,202002,1582784960218
2396,201712,1513623232000
2249,201712,1512677391000
1346,201712,1514485531000
10415,202002,1582784960218
4436,201711,1511471157000
4209,201712,1514489592000
3449,201712,1514489592000
1951,202003,1585245735082
1778,202003,1585245704984
19139,202003,1585232908196
11648,202003,1585245702184
3859,201712,1514489593000
3676,202003,1585246226016
8433,202003,1585246384911
13827,202003,1585246248297
11512,202003,1585245892892
11170,202002,1582784960218
7569,202003,1585246354896
13149,202003,1585246168241
4109,201712,1514489592000
3199,201712,1512677391000
1737,201712,1514601336000
5881,202003,1585246354912
4746,202003,1585246135610
2592,201712,1513623232000
3442,201711,1511207696000
10770,202002,1582784960218
9942,202003,1585245624237
9997,202003,1585245632128
10074,202002,1583008246713
3873,201712,1514489592000
11695,202003,1585224476457
10615,202002,1582784960218
3966,201712,1514489592000
2452,201712,1512677391000
2416,202003,1585245686893
13585,202003,1585246248266
11515,202003,1585245702187
2512,201712,1512677391000
11693,202003,1585224484448
10166,202003,1585246249387
9959,202003,1585245631862
5863,201706,1496852792000
12182,202003,1585246132563
12054,202003,1585246132616
11907,202003,1585246174653
3400,201607,1468348457000
11864,202003,1585246193837
4665,201711,1511471157000
6202,201712,1514302128000
895,202003,1585245827241
5116,201712,1514489592000
704,202003,1585245637386
13062,202003,1585246248259
7434,202003,1585246354912
12972,202003,1585246248254
13024,202003,1585246248374
120,202003,1585245649971
3874,202003,1585246174438
11342,202003,1585246161988
12333,201904,1556538130499
1745,202003,1585245706555
12068,202003,1585246193820
4534,201712,1514489592000
3907,202003,1585246131203
2240,202003,1585245635144
10067,202002,1583008246713
344,201712,1514485559000
13766,202003,1585246248266
11970,202003,1585246168135
5124,202003,1585246165766
5333,202003,1585246145500
12522,202003,1585246135844
8086,201711,1511722913000
13189,202003,1585246103635
3890,201712,1514489592000
3544,202003,1585246195891
10372,202003,1585246219411
12101,202003,1585246132616
6756,202003,1585246354912
3828,202003,1585246105720
11954,202003,1585246168135
628,202003,1585245577370
11720,202003,1585245642224
8055,201709,1505945731000
85,202003,1585245649971
10464,202002,1582784960218
10085,202003,1585246143758
13311,201911,1573741623705
1959,201707,1499527783000
13018,202003,1585246258479
2344,201712,1512677391000
8541,201712,1514302128000
2122,201608,1471892726000
14143,202003,1585245637243
8486,201706,1498171921000
9878,202003,1585245624237
13839,202003,1585246248302
1968,201712,1514601335000
11211,202002,1582784960218
4469,202003,1585246196891
12111,202003,1585246165120
3856,201712,1514489592000
2105,201712,1513224883000
2168,201712,1512677391000
1014,201712,1514485840000
5701,201706,1496852792000
11886,202003,1585246135699
10287,202003,1585246219413
10122,202003,1585246249391
1251,202002,1583008246713
10510,202002,1582784960218
439,202003,1585245593766
12059,202003,1585246193820
14049,202003,1585246182463
13676,202003,1585246248271
10654,202002,1582784960218
11180,202002,1582784960218
3577,202003,1585246195719
10164,202003,1585246249387
11343,202003,1585246161988
11915,202003,1585246139333
923,202003,1585245827241
2437,201712,1512677391000
4941,202003,1585246201126
10632,202002,1582784960218
1640,201712,1514601335000
4430,201712,1514489592000
2761,201609,1472685076000
4737,201712,1514489592000
1908,201712,1514601335000
881,201712,1514485841000
6884,201712,1514302128000
10640,202002,1582784960218
9979,202003,1585245656487
12034,202003,1585246174821
2549,202003,1585245686893
4355,202003,1585246196657
3743,201712,1514492512000
10496,202002,1582784960218
5054,201712,1514489592000
14204,202003,1585245637246
11650,202003,1585245919918
2555,201611,1479167366000
13046,202003,1585246240437
287,202003,1585245620050
14000,202003,1585246248392
2160,201702,1487545694000
46,202003,1585245619977
2322,201709,1505686585000
987,201712,1514485840000
13695,202003,1585246248266
13618,202003,1585246248276
5709,201706,1496852792000
10044,202003,1585245624237
5326,202003,1585246165922
6442,201711,1511722913000
5435,201712,1514489592000
87,202003,1585245620050
11790,202003,1585246135733
2149,201712,1512677391000
4823,201712,1514489592000
11092,202003,1585246222474
16700,202003,1584605214555
11686,202003,1585245702187
9945,202003,1585245630862
11845,202003,1585246135733
2885,201712,1512677391000
12525,202003,1585246196934
7953,202003,1585246384911
12095,202003,1585246193820
6211,202003,1585246384911
9896,202003,1585245632862
10864,202002,1582784960218
3749,202003,1585246135610
709,201711,1511813955000
1442,201712,1514486364000
1800,201712,1514601335000
12437,202003,1585246174790
2735,202003,1585245656472
4683,201712,1514489592000
649,201712,1513136976000
12298,201904,1556538815253
9981,202003,1585245656487
12164,202003,1585246165108
875,202003,1583858701386
4651,201712,1514489592000
12103,202003,1585246132616
204,202003,1585245619977
3948,201711,1511473566000
11713,202003,1585245642225
2763,202003,1585245635159
13952,202003,1585246135828
10724,202002,1582784960218
6508,201712,1514302128000
5071,201712,1514489592000
10791,202002,1582784960218
13577,202003,1585246248271
10050,202003,1585245656472
4612,202003,1585246130969
13052,202003,1585246248355
1947,202003,1585245709075
10625,202002,1582784960218
12511,202003,1585246168213
2550,202003,1585245656440
13948,202003,1585246168194
3843,201712,1514489592000
2078,201608,1471892718000
12128,202003,1585246132587
2445,201712,1513278653000
12535,202003,1585246135844
3596,201712,1514491200000
11741,202003,1585246159344
12171,202003,1585246174876
10116,202003,1585246249390
10550,202002,1582784960218
1225,202002,1583008246713
1252,201712,1514486364000
12460,202003,1585246196954
5240,201712,1514489592000
5959,201706,1496867688000
3707,202003,1585246132657
5689,201712,1514303840000
3876,202003,1585246109251
6454,201712,1514302128000
7551,201608,1470943931000
9940,202003,1585245624237
4140,201712,1514489592000
3506,201711,1511474684000
277,201712,1514485558000
793,202003,1585245577265
10387,202003,1585246219410
436,202003,1585245577265
12274,202003,1585246193774
10113,202003,1585246249390
12150,202003,1585246132563
4748,201712,1514489592000
5287,202003,1585246165766
3163,201608,1471892724000
11508,202003,1585245877890
5026,202003,1585246226235
7826,202003,1585246324899
12410,202003,1585246196971
12137,202003,1585246132587
4494,201711,1511471157000
2103,202003,1585245684268
13597,202003,1585246248271
3526,201712,1514489592000
5847,202003,1585246354896
9975,202003,1585245624237
13283,202003,1585246235846
6274,201711,1511722913000
2015,202003,1585245706525
9938,202003,1585245624237
15053,202003,1585246272392
8303,201712,1514302128000
7176,201705,1495567273000
490,202003,1585245577370
3566,201712,1514489592000
12477,202003,1585246196934
14136,202003,1585245607243
10437,202002,1582784960218
4444,202003,1585246226094
91,202003,1585245620050
40,202003,1585245619977
11882,202003,1585246196866
13571,202003,1585246248276
1338,202003,1585245684991
7388,201712,1512330469000
2205,202003,1585245656440
3691,201712,1514489592000
549,201712,1513136975000
3998,202003,1585246193002
10684,202002,1582784960218
2158,202003,1585245632112
2175,201712,1512677391000
3682,201712,1514489592000
10693,202002,1582784960218
5196,201712,1514492521000
2823,201712,1512677391000
4184,201712,1514489592000
3938,201712,1514489592000
8539,201712,1514302128000
4777,201711,1511474325000
12037,202003,1585246174821
11863,202003,1585246193837
12236,202003,1585246165092
12100,202003,1585246132616
12974,202003,1585246248254
3918,201712,1514489592000
4105,201712,1514489592000
9993,202003,1585245571112
2388,201712,1512677391000
3680,201712,1514489592000
2337,201712,1512677391000
4173,201711,1511471157000
347,202003,1585245620050
12435,202003,1585246174730
15041,202003,1585246234502
10391,202002,1582784960218
4292,201712,1514489592000
2165,202003,1585245635394
3957,201712,1514489592000
4285,202003,1585246143017
2727,201712,1512677391000
660,201712,1513136975000
10221,202002,1582784960218
676,201712,1513136975000
4424,201712,1514489592000
11968,202003,1585246139289
4267,201712,1514489592000
3211,201608,1471391696000
13102,202003,1585246248421
6206,201712,1514302128000
3103,202003,1585245686893
1930,201712,1514601335000
12444,202003,1585246174730
9977,202003,1585245632128
12465,202003,1585246196954
10070,202002,1583008246713
4383,201712,1514489592000
1991,201712,1514601335000
10859,202002,1582784960218
4690,201712,1514489592000
4937,201711,1511211302000
4996,201712,1514489592000
5208,201712,1514489592000
10336,202003,1585246223076
8477,202003,1585246324899
11280,202003,1585246219381
6560,202003,1585246384911
2564,202003,1585245686893
4805,201712,1514489592000
1749,201712,1514601335000
4047,201607,1467925406000
1818,202003,1585245754079
4516,202003,1585246136001
4738,201712,1514489592000
5761,201712,1514302128000
5632,201609,1474512439000
3797,201909,1569713490718
10471,202002,1582784960218
3902,201712,1514489592000
6827,202003,1585246354912
8569,201706,1498057451000
3673,201712,1514489592000
1842,201712,1514601335000
10828,202002,1582784960218
13790,202003,1585246248266
2376,201712,1512677391000
2939,201608,1471892722000
266,202003,1585245620050
1086,201712,1514485841000
2760,201608,1471892723000
10447,202002,1582784960218
3848,201711,1511916282000
903,202003,1585245893462
1028,201712,1514485840000
651,201712,1513136975000
14019,202003,1585246226188
4817,202003,1585246199063
13038,202003,1585246248345
1363,201712,1514485531000
3960,202003,1585246136173
26,202003,1585245619977
3709,201712,1514489592000
13836,202003,1585246248302
2602,201712,1512677391000
1567,201712,1514601335000
11671,202003,1584685845127
7154,202003,1585246384911
12069,202003,1585246193820
4992,201712,1514489592000
11192,202002,1582784960218
3702,201712,1514489592000
471,201712,1513136976000
12986,202003,1585246248254
2751,201611,1479430071000
12354,201904,1556538635676
10785,202002,1582784960218
11085,202003,1585246219421
10948,202003,1585246219424
4050,202003,1585246195891
1949,201712,1514601335000
1650,201712,1514601335000
10829,202002,1582784960218
7459,201708,1502384985000
15059,202003,1585246235502
31,201712,1514485558000
768,201712,1513136975000
2787,201611,1479149843000
10784,202002,1582784960218
11724,202003,1585245822230
12941,202003,1585246248269
11385,202003,1585246162099
4577,201711,1511471157000
47,202003,1585245619977
13142,202003,1585246135908
308,202003,1585245679976
5951,201708,1502384985000
2976,201712,1512677391000
6440,202003,1585246324899
10918,202002,1582784960218
1063,201712,1514485841000
113,201711,1510120585000
3177,201608,1471892722000
10945,202003,1585246219424
3320,201608,1471892738000
1026,201712,1514485840000
4085,201712,1514489592000
657,201709,1504554145000
8408,201712,1514302128000
8021,201711,1511722913000
8287,202003,1585246354912
3757,202003,1585246174073
2301,201712,1512677391000
14216,202003,1585245607243
11629,202003,1585121741126
6221,202003,1585246354912
5771,201708,1502384985000
13671,202003,1585246248271
2066,202003,1585245632112
4650,201712,1514489592000
12370,202003,1585246168213
13172,202003,1585246196989
9853,202003,1583409820969
2161,201712,1513623224000
3607,201712,1514489592000
2707,201712,1512677391000
13648,202003,1585246248266
145,202003,1585245620050
12520,202003,1585246135844
7885,201712,1514302128000
4003,202003,1585246199063
5754,201705,1495567273000
2057,201712,1512677391000
4629,201712,1514489592000
4893,202003,1585246174313
4178,201712,1514489592000
2764,201712,1512677391000
8332,202003,1585246384911
4918,201712,1514489592000
7071,201712,1514304967000
5552,201712,1514302128000
2182,201712,1512677391000
8577,201712,1514305700000
7643,202003,1585246354912
6993,201711,1511722913000
10137,202003,1585246249390
11255,202003,1585246219421
6186,201712,1514302128000
11221,202002,1582784960218
41,202003,1585245602073
4501,201712,1514489592000
11457,202002,1582784960218
12241,202003,1585246193774
4062,201712,1514489592000
3849,201712,1514489592000
3507,202003,1585246220219
11947,202003,1585246168135
2157,201611,1479430071000
13692,202003,1585246248266
11127,202003,1585246222474
11639,202003,1584682786959
13029,202003,1585246248345
13984,202003,1585246135828
497,202003,1585245593766
3587,201712,1514489592000
11398,202003,1585246189364
3115,201702,1487545694000
2453,201712,1512677391000
8264,201712,1514302128000
10018,202003,1585245632112
4326,202003,1585246197891
13118,202003,1585246248411
11929,202003,1585246174720
11362,202003,1585246189365
10526,202002,1582784960218
6073,201711,1511722913000
146,202003,1585245620050
11411,202002,1582784960218
2644,201712,1512677391000
10064,202003,1585203304780
247,202003,1585245679976
7479,201712,1514305731000
631,202003,1585245637484
2382,201712,1512677391000
3769,202003,1585246135610
2661,201712,1512677391000
1738,201712,1514601335000
407,202003,1585245577265
13932,202003,1585246248291
1140,202003,1584586368333
11113,202003,1585246222464
9999,202003,1585245632112
2225,201703,1490825819000
95,202003,1585245620050
5151,201712,1514489592000
23,201712,1514485558000
4131,201712,1514489592000
11354,202003,1585246159348
9882,202003,1585245630862
3700,202003,1585246195719
6597,201708,1502300205000
10313,202003,1585246232836
7004,201609,1474512439000
2016,201712,1514601335000
430,201712,1513136975000
1387,201712,1514485531000
2288,201608,1471892749000
12485,202003,1585246196954
1596,201712,1514601335000
14004,202003,1585246248278
11373,202003,1585246189365
12093,202003,1585246132616
11311,202003,1585246222484
4203,201712,1514493165000
12818,202003,1585246248315
11726,202003,1585245898283
4433,201712,1514489592000
10965,202002,1582784960218
1173,202003,1584586368333
60,202003,1585245620105
5329,202003,1585246166031
3584,201712,1514489592000
2643,201712,1514487038000
5268,201712,1514489592000
2361,201606,1464972305000
12359,202003,1585246196934
2259,201712,1512677391000
4091,202003,1585246197266
12386,202003,1585246168231
198,202003,1585245619977
3051,201712,1512677391000
13742,202003,1585246248281
11838,202003,1585246135733
9867,202003,1585245630862
12484,202003,1585246196954
671,202003,1585245637297
2334,202003,1585245632112
15098,202003,1585246242392
3756,201712,1514489592000
2147,201703,1490825819000
4239,202003,1585246173465
1029,201712,1514485840000
9898,202003,1585245630862
5922,201712,1514302128000
254,202003,1585245620050
3791,201712,1514489592000
3659,201712,1514489592000
2813,202003,1585245686893
11072,202003,1585246219421
1948,201712,1514601335000
4616,201712,1514489592000
11424,202002,1582784960218
2460,201712,1512677391000
6714,202003,1585246324899
2489,201703,1488848462000
4248,201712,1514489592000
2180,201712,1513623232000
11049,202003,1585246219431
4441,201712,1514489592000
5028,201712,1514489592000
2766,201611,1479430071000
12273,202003,1585246165092
9851,202003,1585245635144
3748,201711,1511207696000
8399,201712,1514302128000
12806,202003,1585246248336
10688,202002,1582784960218
10713,202002,1582784960218
10710,202002,1582784960218
7107,201712,1514305701000
12086,202003,1585246193820
14010,202003,1585246166016
2005,201712,1514601335000
2467,201712,1512677391000
11059,202003,1585246219421
2116,202003,1585245656440
2728,201703,1488848462000
306,201711,1510120585000
1054,202003,1583858701386
3154,202003,1585245632112
13849,202003,1585246248297
4076,201712,1514489592000
11441,202002,1582784960218
2184,201712,1513623232000
13136,202002,1582784960262
2202,201712,1512677391000
10896,202002,1582784960218
3152,201611,1479430071000
2593,201712,1512677391000
11719,202003,1585245642211
13098,202003,1585246248402
2454,201712,1514491626000
12968,202003,1585246244456
1982,202003,1585245719081
12151,202003,1585246132563
4295,201712,1514489592000
4276,201712,1514493197000
2997,201712,1512677391000
2585,201712,1513224983000
2722,201712,1512677391000
10664,202002,1582784960218
11501,202003,1585245879882
10130,202003,1585246249390
6068,201712,1514302128000
911,201712,1514485840000
10813,202002,1582784960218
4472,201712,1514489592000
2287,201712,1514491625000
9992,202003,1585245665612
5616,201706,1498057451000
14026,202003,1585246226188
8024,201705,1495163130000
1609,202003,1585245704984
14048,202003,1585246240459
10395,202002,1582784960218
8715,201712,1514302128000
3013,201712,1512677391000
4083,201712,1514489592000
2375,201712,1512677391000
4633,201712,1514489592000
10804,202002,1582784960218
433,202003,1585245637272
12001,202003,1585246132660
11960,202003,1585246168135
1588,202003,1585245705559
4368,201712,1514489592000
86,202003,1585245679976
187,201712,1514485558000
1197,201712,1514485531000
5063,201712,1514489592000
10621,202002,1582784960218
10980,202002,1582784960218
5058,201712,1514489592000
108,202003,1585245679976
6025,201712,1514302128000
2406,201712,1512677391000
11134,202003,1585246219420
11020,202002,1582784960218
500,202003,1585245577555
12159,202003,1585246132563
2933,201609,1472685076000
3944,201712,1514489592000
11384,202003,1585246162099
3647,202003,1585246197516
11070,202003,1585246219431
1219,201712,1514485531000
9926,202003,1585245630862
4527,201712,1514489592000
3187,201608,1471892723000
4293,201712,1514489592000
468,202003,1585245577265
165,202003,1585245643090
4618,201712,1514493064000
12923,202003,1585246248269
3958,201712,1514489592000
4208,201711,1511471157000
6707,201712,1514302128000
4405,201712,1514489592000
2503,201712,1512677391000
3977,201712,1514489592000
2146,201609,1472685076000
6161,202003,1585246324899
772,201712,1513136975000
3474,201712,1514489592000
4298,202003,1585246195719
10425,202002,1582784960218
4309,201712,1514489592000
11888,202003,1585246135699
13750,202003,1585246248281
640,202003,1585245577265
6865,202003,1585246324899
12436,202003,1585246174730
2457,201712,1512677391000
13866,202003,1585246248291
3330,201704,1492390299000
8111,202003,1585246384911
11664,202003,1585245702184
11563,202003,1585245790445
9930,202003,1585245624237
2916,201712,1512677391000
4645,201712,1514489592000
12502,202003,1585246168213
837,202003,1585245577555
3962,201712,1514489592000
4118,202003,1585246196860
5663,201711,1511722913000
11518,202003,1585245702187
947,201712,1514485840000
5871,201712,1514302128000
10247,202002,1582784960218
2820,201608,1471892724000
5449,202003,1585246165750
10325,202003,1585246222885
3808,202003,1585246143543
12504,202003,1585246168213
7558,201711,1511722913000
154,202003,1585245631095
2726,201703,1490825819000
11171,202002,1582784960218
11402,202003,1585246189364
13042,202003,1585246248345
13049,202003,1585246248355
4663,202003,1585246132251
2498,201712,1512677391000
12110,202003,1585246165120
12073,202003,1585246200665
597,202003,1585245598775
11956,202003,1585246168135
4431,201711,1511916282000
4627,201711,1511916282000
13216,202003,1585246248429
10666,202002,1582784960218
14031,202003,1585246226188
10346,202003,1585246222885
3753,202003,1585246108892
11437,202002,1582784960218
10936,202003,1585246219425
5574,201712,1514302128000
2056,201712,1512677391000
7673,202003,1585246354912
11290,202003,1585246219381
4637,202003,1585246155141
11125,202003,1585246222474
13964,202003,1585246135828
880,201712,1514485840000
1472,201712,1514485531000
2581,201702,1487545694000
4033,201712,1514489592000
