3976,202003,1.59E+12,
668,201712,1.51E+12,
11552,202003,1.59E+12,
11248,202003,1.59E+12,
6386,201705,1.50E+12,
10215,202002,1.58E+12,
4106,201712,1.51E+12,
595,202003,1.59E+12,
11177,202002,1.58E+12,
12490,202003,1.59E+12,
1543,201712,1.51E+12,
1611,202001,1.58E+12,
2733,202003,1.59E+12,
2539,201612,1.48E+12,
9947,202003,1.59E+12,
3595,202003,1.59E+12,
3476,201712,1.51E+12,
12442,202003,1.59E+12,
11887,202003,1.59E+12,
1583,202003,1.59E+12,
11881,202003,1.59E+12,
10938,202003,1.59E+12,
10450,202002,1.58E+12,
13740,202003,1.59E+12,
12431,202003,1.59E+12,
3701,202003,1.59E+12,
12815,202003,1.59E+12,
10443,202002,1.58E+12,
11289,202003,1.59E+12,
11107,202003,1.59E+12,
10479,202002,1.58E+12,
14128,202003,1.59E+12,
2369,201611,1.48E+12,
4168,201711,1.51E+12,
4622,201712,1.51E+12,
10410,202002,1.58E+12,
4074,201712,1.51E+12,
3964,201711,1.51E+12,
4692,201712,1.51E+12,
3786,202003,1.59E+12,
4254,201712,1.51E+12,
2131,201712,1.51E+12,
13946,202003,1.59E+12,
10355,202003,1.59E+12,
11815,202003,1.59E+12,
8669,202003,1.59E+12,
2970,201712,1.51E+12,
4088,202003,1.59E+12,
12250,202003,1.59E+12,
1263,201712,1.51E+12,
11433,202002,1.58E+12,
11176,202002,1.58E+12,
2857,201712,1.51E+12,
2412,201712,1.51E+12,
172,202003,1.59E+12,
9969,202003,1.59E+12,
10007,202003,1.59E+12,
2744,202003,1.59E+12,
4971,201712,1.51E+12,
2882,201609,1.47E+12,
10028,202003,1.59E+12,
6010,201711,1.51E+12,
10872,202002,1.58E+12,
10183,202003,1.59E+12,
2485,202003,1.59E+12,
6427,201712,1.51E+12,
4579,202003,1.59E+12,
10995,202002,1.58E+12,
10557,202002,1.58E+12,
11038,202003,1.59E+12,
10500,202002,1.58E+12,
249,202003,1.59E+12,
9933,202003,1.59E+12,
12479,202003,1.59E+12,
230,201712,1.51E+12,
11064,202003,1.59E+12,
11452,202002,1.58E+12,
4765,201712,1.51E+12,
2073,201712,1.51E+12,
9954,202003,1.59E+12,
2166,201712,1.51E+12,
10478,202002,1.58E+12,
2396,201712,1.51E+12,
2249,201712,1.51E+12,
1346,201712,1.51E+12,
10415,202002,1.58E+12,
4436,201711,1.51E+12,
4209,201712,1.51E+12,
3449,201712,1.51E+12,
1951,202003,1.59E+12,
1778,202003,1.59E+12,
19139,202003,1.59E+12,
11648,202003,1.59E+12,
3859,201712,1.51E+12,
3676,202003,1.59E+12,
8433,202003,1.59E+12,
13827,202003,1.59E+12,
11512,202003,1.59E+12,
11170,202002,1.58E+12,
7569,202003,1.59E+12,
13149,202003,1.59E+12,
4109,201712,1.51E+12,
3199,201712,1.51E+12,
1737,201712,1.51E+12,
5881,202003,1.59E+12,
4746,202003,1.59E+12,
2592,201712,1.51E+12,
3442,201711,1.51E+12,
10770,202002,1.58E+12,
9942,202003,1.59E+12,
9997,202003,1.59E+12,
10074,202002,1.58E+12,
3873,201712,1.51E+12,
11695,202003,1.59E+12,
10615,202002,1.58E+12,
3966,201712,1.51E+12,
2452,201712,1.51E+12,
2416,202003,1.59E+12,
13585,202003,1.59E+12,
11515,202003,1.59E+12,
2512,201712,1.51E+12,
11693,202003,1.59E+12,
10166,202003,1.59E+12,
9959,202003,1.59E+12,
5863,201706,1.50E+12,
12182,202003,1.59E+12,
12054,202003,1.59E+12,
11907,202003,1.59E+12,
3400,201607,1.47E+12,
11864,202003,1.59E+12,
4665,201711,1.51E+12,
6202,201712,1.51E+12,
895,202003,1.59E+12,
5116,201712,1.51E+12,
704,202003,1.59E+12,
13062,202003,1.59E+12,
7434,202003,1.59E+12,
12972,202003,1.59E+12,
13024,202003,1.59E+12,
120,202003,1.59E+12,
3874,202003,1.59E+12,
11342,202003,1.59E+12,
12333,201904,1.56E+12,
1745,202003,1.59E+12,
12068,202003,1.59E+12,
4534,201712,1.51E+12,
3907,202003,1.59E+12,
2240,202003,1.59E+12,
10067,202002,1.58E+12,
344,201712,1.51E+12,
13766,202003,1.59E+12,
11970,202003,1.59E+12,
5124,202003,1.59E+12,
5333,202003,1.59E+12,
12522,202003,1.59E+12,
8086,201711,1.51E+12,
13189,202003,1.59E+12,
3890,201712,1.51E+12,
3544,202003,1.59E+12,
10372,202003,1.59E+12,
12101,202003,1.59E+12,
6756,202003,1.59E+12,
3828,202003,1.59E+12,
11954,202003,1.59E+12,
628,202003,1.59E+12,
11720,202003,1.59E+12,
8055,201709,1.51E+12,
85,202003,1.59E+12,
10464,202002,1.58E+12,
10085,202003,1.59E+12,
13311,201911,1.57E+12,
1959,201707,1.50E+12,
13018,202003,1.59E+12,
2344,201712,1.51E+12,
8541,201712,1.51E+12,
2122,201608,1.47E+12,
14143,202003,1.59E+12,
8486,201706,1.50E+12,
9878,202003,1.59E+12,
13839,202003,1.59E+12,
1968,201712,1.51E+12,
11211,202002,1.58E+12,
4469,202003,1.59E+12,
12111,202003,1.59E+12,
3856,201712,1.51E+12,
2105,201712,1.51E+12,
2168,201712,1.51E+12,
1014,201712,1.51E+12,
5701,201706,1.50E+12,
11886,202003,1.59E+12,
10287,202003,1.59E+12,
10122,202003,1.59E+12,
1251,202002,1.58E+12,
10510,202002,1.58E+12,
439,202003,1.59E+12,
12059,202003,1.59E+12,
14049,202003,1.59E+12,
13676,202003,1.59E+12,
10654,202002,1.58E+12,
11180,202002,1.58E+12,
3577,202003,1.59E+12,
10164,202003,1.59E+12,
11343,202003,1.59E+12,
11915,202003,1.59E+12,
923,202003,1.59E+12,
2437,201712,1.51E+12,
4941,202003,1.59E+12,
10632,202002,1.58E+12,
1640,201712,1.51E+12,
4430,201712,1.51E+12,
2761,201609,1.47E+12,
4737,201712,1.51E+12,
1908,201712,1.51E+12,
881,201712,1.51E+12,
6884,201712,1.51E+12,
10640,202002,1.58E+12,
9979,202003,1.59E+12,
12034,202003,1.59E+12,
2549,202003,1.59E+12,
4355,202003,1.59E+12,
3743,201712,1.51E+12,
10496,202002,1.58E+12,
5054,201712,1.51E+12,
14204,202003,1.59E+12,
11650,202003,1.59E+12,
2555,201611,1.48E+12,
13046,202003,1.59E+12,
287,202003,1.59E+12,
14000,202003,1.59E+12,
2160,201702,1.49E+12,
46,202003,1.59E+12,
2322,201709,1.51E+12,
987,201712,1.51E+12,
13695,202003,1.59E+12,
13618,202003,1.59E+12,
5709,201706,1.50E+12,
10044,202003,1.59E+12,
5326,202003,1.59E+12,
6442,201711,1.51E+12,
5435,201712,1.51E+12,
87,202003,1.59E+12,
11790,202003,1.59E+12,
2149,201712,1.51E+12,
4823,201712,1.51E+12,
11092,202003,1.59E+12,
16700,202003,1.58E+12,
11686,202003,1.59E+12,
9945,202003,1.59E+12,
11845,202003,1.59E+12,
2885,201712,1.51E+12,
12525,202003,1.59E+12,
7953,202003,1.59E+12,
12095,202003,1.59E+12,
6211,202003,1.59E+12,
9896,202003,1.59E+12,
10864,202002,1.58E+12,
3749,202003,1.59E+12,
709,201711,1.51E+12,
1442,201712,1.51E+12,
1800,201712,1.51E+12,
12437,202003,1.59E+12,
2735,202003,1.59E+12,
4683,201712,1.51E+12,
649,201712,1.51E+12,
12298,201904,1.56E+12,
9981,202003,1.59E+12,
12164,202003,1.59E+12,
875,202003,1.58E+12,
4651,201712,1.51E+12,
12103,202003,1.59E+12,
204,202003,1.59E+12,
3948,201711,1.51E+12,
11713,202003,1.59E+12,
2763,202003,1.59E+12,
13952,202003,1.59E+12,
10724,202002,1.58E+12,
6508,201712,1.51E+12,
5071,201712,1.51E+12,
10791,202002,1.58E+12,
13577,202003,1.59E+12,
10050,202003,1.59E+12,
4612,202003,1.59E+12,
13052,202003,1.59E+12,
1947,202003,1.59E+12,
10625,202002,1.58E+12,
12511,202003,1.59E+12,
2550,202003,1.59E+12,
13948,202003,1.59E+12,
3843,201712,1.51E+12,
2078,201608,1.47E+12,
12128,202003,1.59E+12,
2445,201712,1.51E+12,
12535,202003,1.59E+12,
3596,201712,1.51E+12,
11741,202003,1.59E+12,
12171,202003,1.59E+12,
10116,202003,1.59E+12,
10550,202002,1.58E+12,
1225,202002,1.58E+12,
1252,201712,1.51E+12,
12460,202003,1.59E+12,
5240,201712,1.51E+12,
5959,201706,1.50E+12,
3707,202003,1.59E+12,
5689,201712,1.51E+12,
3876,202003,1.59E+12,
6454,201712,1.51E+12,
7551,201608,1.47E+12,
9940,202003,1.59E+12,
4140,201712,1.51E+12,
3506,201711,1.51E+12,
277,201712,1.51E+12,
793,202003,1.59E+12,
10387,202003,1.59E+12,
436,202003,1.59E+12,
12274,202003,1.59E+12,
10113,202003,1.59E+12,
12150,202003,1.59E+12,
4748,201712,1.51E+12,
5287,202003,1.59E+12,
3163,201608,1.47E+12,
11508,202003,1.59E+12,
5026,202003,1.59E+12,
7826,202003,1.59E+12,
12410,202003,1.59E+12,
12137,202003,1.59E+12,
4494,201711,1.51E+12,
2103,202003,1.59E+12,
13597,202003,1.59E+12,
3526,201712,1.51E+12,
5847,202003,1.59E+12,
9975,202003,1.59E+12,
13283,202003,1.59E+12,
6274,201711,1.51E+12,
2015,202003,1.59E+12,
9938,202003,1.59E+12,
15053,202003,1.59E+12,
8303,201712,1.51E+12,
7176,201705,1.50E+12,
490,202003,1.59E+12,
3566,201712,1.51E+12,
12477,202003,1.59E+12,
14136,202003,1.59E+12,
10437,202002,1.58E+12,
4444,202003,1.59E+12,
91,202003,1.59E+12,
40,202003,1.59E+12,
11882,202003,1.59E+12,
13571,202003,1.59E+12,
1338,202003,1.59E+12,
7388,201712,1.51E+12,
2205,202003,1.59E+12,
3691,201712,1.51E+12,
549,201712,1.51E+12,
3998,202003,1.59E+12,
10684,202002,1.58E+12,
2158,202003,1.59E+12,
2175,201712,1.51E+12,
3682,201712,1.51E+12,
10693,202002,1.58E+12,
5196,201712,1.51E+12,
2823,201712,1.51E+12,
4184,201712,1.51E+12,
3938,201712,1.51E+12,
8539,201712,1.51E+12,
4777,201711,1.51E+12,
12037,202003,1.59E+12,
11863,202003,1.59E+12,
12236,202003,1.59E+12,
12100,202003,1.59E+12,
12974,202003,1.59E+12,
3918,201712,1.51E+12,
4105,201712,1.51E+12,
9993,202003,1.59E+12,
2388,201712,1.51E+12,
3680,201712,1.51E+12,
2337,201712,1.51E+12,
4173,201711,1.51E+12,
347,202003,1.59E+12,
12435,202003,1.59E+12,
15041,202003,1.59E+12,
10391,202002,1.58E+12,
4292,201712,1.51E+12,
2165,202003,1.59E+12,
3957,201712,1.51E+12,
4285,202003,1.59E+12,
2727,201712,1.51E+12,
660,201712,1.51E+12,
10221,202002,1.58E+12,
676,201712,1.51E+12,
4424,201712,1.51E+12,
11968,202003,1.59E+12,
4267,201712,1.51E+12,
3211,201608,1.47E+12,
13102,202003,1.59E+12,
6206,201712,1.51E+12,
3103,202003,1.59E+12,
1930,201712,1.51E+12,
12444,202003,1.59E+12,
9977,202003,1.59E+12,
12465,202003,1.59E+12,
10070,202002,1.58E+12,
4383,201712,1.51E+12,
1991,201712,1.51E+12,
10859,202002,1.58E+12,
4690,201712,1.51E+12,
4937,201711,1.51E+12,
4996,201712,1.51E+12,
5208,201712,1.51E+12,
10336,202003,1.59E+12,
8477,202003,1.59E+12,
11280,202003,1.59E+12,
6560,202003,1.59E+12,
2564,202003,1.59E+12,
4805,201712,1.51E+12,
1749,201712,1.51E+12,
4047,201607,1.47E+12,
1818,202003,1.59E+12,
4516,202003,1.59E+12,
4738,201712,1.51E+12,
5761,201712,1.51E+12,
5632,201609,1.47E+12,
3797,201909,1.57E+12,
10471,202002,1.58E+12,
3902,201712,1.51E+12,
6827,202003,1.59E+12,
8569,201706,1.50E+12,
3673,201712,1.51E+12,
1842,201712,1.51E+12,
10828,202002,1.58E+12,
13790,202003,1.59E+12,
2376,201712,1.51E+12,
2939,201608,1.47E+12,
266,202003,1.59E+12,
1086,201712,1.51E+12,
2760,201608,1.47E+12,
10447,202002,1.58E+12,
3848,201711,1.51E+12,
903,202003,1.59E+12,
1028,201712,1.51E+12,
651,201712,1.51E+12,
14019,202003,1.59E+12,
4817,202003,1.59E+12,
13038,202003,1.59E+12,
1363,201712,1.51E+12,
3960,202003,1.59E+12,
26,202003,1.59E+12,
3709,201712,1.51E+12,
13836,202003,1.59E+12,
2602,201712,1.51E+12,
1567,201712,1.51E+12,
11671,202003,1.58E+12,
7154,202003,1.59E+12,
12069,202003,1.59E+12,
4992,201712,1.51E+12,
11192,202002,1.58E+12,
3702,201712,1.51E+12,
471,201712,1.51E+12,
12986,202003,1.59E+12,
2751,201611,1.48E+12,
12354,201904,1.56E+12,
10785,202002,1.58E+12,
11085,202003,1.59E+12,
10948,202003,1.59E+12,
4050,202003,1.59E+12,
1949,201712,1.51E+12,
1650,201712,1.51E+12,
10829,202002,1.58E+12,
7459,201708,1.50E+12,
15059,202003,1.59E+12,
31,201712,1.51E+12,
768,201712,1.51E+12,
2787,201611,1.48E+12,
10784,202002,1.58E+12,
11724,202003,1.59E+12,
12941,202003,1.59E+12,
11385,202003,1.59E+12,
4577,201711,1.51E+12,
47,202003,1.59E+12,
13142,202003,1.59E+12,
308,202003,1.59E+12,
5951,201708,1.50E+12,
2976,201712,1.51E+12,
6440,202003,1.59E+12,
10918,202002,1.58E+12,
1063,201712,1.51E+12,
113,201711,1.51E+12,
3177,201608,1.47E+12,
10945,202003,1.59E+12,
3320,201608,1.47E+12,
1026,201712,1.51E+12,
4085,201712,1.51E+12,
657,201709,1.50E+12,
8408,201712,1.51E+12,
8021,201711,1.51E+12,
8287,202003,1.59E+12,
3757,202003,1.59E+12,
2301,201712,1.51E+12,
14216,202003,1.59E+12,
11629,202003,1.59E+12,
6221,202003,1.59E+12,
5771,201708,1.50E+12,
13671,202003,1.59E+12,
2066,202003,1.59E+12,
4650,201712,1.51E+12,
12370,202003,1.59E+12,
13172,202003,1.59E+12,
9853,202003,1.58E+12,
2161,201712,1.51E+12,
3607,201712,1.51E+12,
2707,201712,1.51E+12,
13648,202003,1.59E+12,
145,202003,1.59E+12,
12520,202003,1.59E+12,
7885,201712,1.51E+12,
4003,202003,1.59E+12,
5754,201705,1.50E+12,
2057,201712,1.51E+12,
4629,201712,1.51E+12,
4893,202003,1.59E+12,
4178,201712,1.51E+12,
2764,201712,1.51E+12,
8332,202003,1.59E+12,
4918,201712,1.51E+12,
7071,201712,1.51E+12,
5552,201712,1.51E+12,
2182,201712,1.51E+12,
8577,201712,1.51E+12,
7643,202003,1.59E+12,
6993,201711,1.51E+12,
10137,202003,1.59E+12,
11255,202003,1.59E+12,
6186,201712,1.51E+12,
11221,202002,1.58E+12,
41,202003,1.59E+12,
4501,201712,1.51E+12,
11457,202002,1.58E+12,
12241,202003,1.59E+12,
4062,201712,1.51E+12,
3849,201712,1.51E+12,
3507,202003,1.59E+12,
11947,202003,1.59E+12,
2157,201611,1.48E+12,
13692,202003,1.59E+12,
11127,202003,1.59E+12,
11639,202003,1.58E+12,
13029,202003,1.59E+12,
13984,202003,1.59E+12,
497,202003,1.59E+12,
3587,201712,1.51E+12,
11398,202003,1.59E+12,
3115,201702,1.49E+12,
2453,201712,1.51E+12,
8264,201712,1.51E+12,
10018,202003,1.59E+12,
4326,202003,1.59E+12,
13118,202003,1.59E+12,
11929,202003,1.59E+12,
11362,202003,1.59E+12,
10526,202002,1.58E+12,
6073,201711,1.51E+12,
146,202003,1.59E+12,
11411,202002,1.58E+12,
2644,201712,1.51E+12,
10064,202003,1.59E+12,
247,202003,1.59E+12,
7479,201712,1.51E+12,
631,202003,1.59E+12,
2382,201712,1.51E+12,
3769,202003,1.59E+12,
2661,201712,1.51E+12,
1738,201712,1.51E+12,
407,202003,1.59E+12,
13932,202003,1.59E+12,
1140,202003,1.58E+12,
11113,202003,1.59E+12,
9999,202003,1.59E+12,
2225,201703,1.49E+12,
95,202003,1.59E+12,
5151,201712,1.51E+12,
23,201712,1.51E+12,
4131,201712,1.51E+12,
11354,202003,1.59E+12,
9882,202003,1.59E+12,
3700,202003,1.59E+12,
6597,201708,1.50E+12,
10313,202003,1.59E+12,
7004,201609,1.47E+12,
2016,201712,1.51E+12,
430,201712,1.51E+12,
1387,201712,1.51E+12,
2288,201608,1.47E+12,
12485,202003,1.59E+12,
1596,201712,1.51E+12,
14004,202003,1.59E+12,
11373,202003,1.59E+12,
12093,202003,1.59E+12,
11311,202003,1.59E+12,
4203,201712,1.51E+12,
12818,202003,1.59E+12,
11726,202003,1.59E+12,
4433,201712,1.51E+12,
10965,202002,1.58E+12,
1173,202003,1.58E+12,
60,202003,1.59E+12,
5329,202003,1.59E+12,
3584,201712,1.51E+12,
2643,201712,1.51E+12,
5268,201712,1.51E+12,
2361,201606,1.46E+12,
12359,202003,1.59E+12,
2259,201712,1.51E+12,
4091,202003,1.59E+12,
12386,202003,1.59E+12,
198,202003,1.59E+12,
3051,201712,1.51E+12,
13742,202003,1.59E+12,
11838,202003,1.59E+12,
9867,202003,1.59E+12,
12484,202003,1.59E+12,
671,202003,1.59E+12,
2334,202003,1.59E+12,
15098,202003,1.59E+12,
3756,201712,1.51E+12,
2147,201703,1.49E+12,
4239,202003,1.59E+12,
1029,201712,1.51E+12,
9898,202003,1.59E+12,
5922,201712,1.51E+12,
254,202003,1.59E+12,
3791,201712,1.51E+12,
3659,201712,1.51E+12,
2813,202003,1.59E+12,
11072,202003,1.59E+12,
1948,201712,1.51E+12,
4616,201712,1.51E+12,
11424,202002,1.58E+12,
2460,201712,1.51E+12,
6714,202003,1.59E+12,
2489,201703,1.49E+12,
4248,201712,1.51E+12,
2180,201712,1.51E+12,
11049,202003,1.59E+12,
4441,201712,1.51E+12,
